BLR	Belarus	Median																															4.508382	4.455287	4.40095	4.346905	4.291276	4.233476	4.175681	4.120171	4.066419	4.009926	3.945112	3.87078	3.784491	3.68781	3.583053	3.474387	3.365871	3.257306	3.151194	3.048067	2.948163	2.849183	2.752264	2.656015	2.562311	2.473136	2.386826	2.302156	2.216543	2.129893	2.039267	1.945706	1.850337	1.753103	1.655554	1.560232	1.467158	1.378335	1.295072
BLR	Belarus	Upper																															4.774432	4.649608	4.546045	4.466204	4.399896	4.337988	4.278123	4.222093	4.166665	4.111187	4.04865	3.976299	3.889383	3.787845	3.679982	3.569568	3.460522	3.354466	3.250314	3.146775	3.045009	2.945863	2.849131	2.753357	2.659519	2.56785	2.479725	2.394008	2.309551	2.225355	2.133819	2.036205	1.934616	1.829626	1.728737	1.633772	1.546347	1.469777	1.400005
BEL	Belgium	Lower				5.07826	5.008479	4.926597	4.832684	4.727341	4.617731	4.514769	4.41987	4.334149	4.261827	4.202331	4.153222	4.111209	4.06834	4.020593	3.966949	3.906361	3.836256	3.7576	3.672062	3.580805	3.485075	3.391528	3.29995	3.208905	3.117476	3.026291	2.930848	2.835128	2.7378	2.639467	2.539067	2.438663	2.33929	2.243273	2.152193	2.066862	1.988126	1.914859	1.846543	1.783425	1.722805	1.664399	1.607965	1.552624	1.497903	1.444696	1.391675	1.339855	1.289945	1.241037	1.194165	1.15123	1.110914	1.073618	1.039336	1.00754	0.976715	0.945924	0.914261	0.881505	0.848063	0.814691	0.780053	0.744499	0.704778
BEL	Belgium	Median				5.328654	5.200252	5.074379	4.953826	4.839064	4.730157	4.628048	4.53363	4.449524	4.375486	4.311969	4.256739	4.20666	4.159949	4.11167	4.059424	3.998996	3.928925	3.849802	3.762676	3.670398	3.575939	3.480748	3.386178	3.293258	3.200269	3.106121	3.0112	2.914101	2.81544	2.715073	2.613267	2.512045	2.412893	2.317516	2.226125	2.139858	2.059731	1.98443	1.914414	1.84752	1.783894	1.722486	1.664094	1.607348	1.551998	1.497729	1.443913	1.391899	1.341488	1.292763	1.246217	1.202041	1.160894	1.122705	1.086758	1.053548	1.0217	0.991619	0.963002	0.934825	0.907705	0.881234	0.855111	0.829653	0.804755
BEL	Belgium	Upper				5.616229	5.407527	5.229248	5.077378	4.950027	4.838043	4.736688	4.641976	4.557981	4.482974	4.415013	4.354435	4.301381	4.254001	4.208703	4.160225	4.103502	4.031292	3.950218	3.859185	3.762184	3.665648	3.569544	3.47543	3.379621	3.287181	3.195214	3.100332	3.001861	2.902208	2.798744	2.693579	2.588182	2.485512	2.387024	2.294833	2.208182	2.125426	2.049739	1.977723	1.909235	1.844586	1.783796	1.724845	1.666362	1.610015	1.555317	1.500007	1.446574	1.394793	1.34437	1.296353	1.251317	1.209534	1.169183	1.13258	1.099659	1.069267	1.040419	1.014152	0.990863	0.972873	0.956703	0.942398	0.929734	0.92306
BLZ	Belize	Lower																																			3.715211	3.796089	3.851773	3.899219	3.942078	3.967131	4.004906	4.024698	4.04789	4.068522	4.084457	4.094515	4.096847	4.105701	4.109526	4.09457	4.069085	4.031509	3.977498	3.908425	3.833176	3.751177	3.661445	3.568119	3.465702	3.366759	3.267081	3.165397	3.053925	2.938676	2.815786	2.685188	2.548233	2.40541	2.270061
BLZ	Belize	Median																																			5.827298	5.767301	5.703447	5.641829	5.586966	5.535861	5.474985	5.401901	5.331745	5.258239	5.178858	5.097848	5.011784	4.927665	4.838386	4.744368	4.641363	4.537123	4.433156	4.323416	4.220396	4.116492	4.008087	3.905661	3.794476	3.689007	3.582995	3.47759	3.372502	3.266823	3.160157	3.058648	2.956065	2.857687	2.764316
BLZ	Belize	Upper																																			9.439643	9.061576	8.684743	8.378646	8.086847	7.791203	7.535955	7.309469	7.087199	6.857222	6.623786	6.39425	6.173033	5.93434	5.716874	5.493554	5.291994	5.103825	4.933132	4.776255	4.629324	4.498979	4.3852	4.26786	4.152646	4.046395	3.938509	3.826025	3.729018	3.635938	3.550881	3.481147	3.420768	3.382732	3.353147
BEN	Benin	Lower																				60.975672	60.536675	59.697168	58.81664	57.751963	56.632906	55.565037	54.447391	53.375311	52.367344	51.380457	50.401419	49.468478	48.561189	47.549712	46.610025	45.725509	44.67221	43.58463	42.46961	41.3538	40.200061	39.049626	37.88461	36.694672	35.540638	34.466673	33.471369	32.567828	31.712234	30.97185	30.239516	29.555477	28.934788	28.350954	27.742248	27.12289	26.462635	25.859667	25.216436	24.520944	23.756971	23.043995	22.285591	21.48154	20.681654	19.836073	18.98801	18.113291	17.326853
BEN	Benin	Median																				88.379738	85.39786	82.56071	79.923817	77.272869	74.868864	72.38065	70.074951	67.870013	65.80218	63.767197	61.840893	59.972615	58.194568	56.398352	54.675524	53.039537	51.378813	49.781618	48.198534	46.684929	45.194821	43.700889	42.279249	40.940276	39.664164	38.446935	37.349495	36.292754	35.348328	34.460967	33.638072	32.855916	32.111165	31.387522	30.673377	30.002477	29.330681	28.674807	27.999089	27.364559	26.712931	26.071944	25.426486	24.797293	24.181356	23.576735	22.990115	22.401378	21.812769
BEN	Benin	Upper																				130.231274	122.609894	115.857452	109.399093	103.884176	98.758674	94.353055	89.971616	86.092079	82.344734	78.971853	75.761368	72.692337	69.799682	67.046093	64.471352	61.862099	59.536943	57.114056	54.839074	52.76397	50.720595	48.793418	46.958217	45.35375	43.875757	42.567281	41.294468	40.104805	39.035425	38.044555	37.151338	36.290402	35.468544	34.691028	33.943824	33.24437	32.58282	31.959071	31.339996	30.738362	30.189184	29.710255	29.237198	28.808225	28.479146	28.295856	28.145143	27.95184	27.773778
BTN	Bhutan	Lower																																									13.089507	13.13295	13.149208	13.127582	12.91281	12.671519	12.399409	12.050391	11.784993	11.478596	11.172087	10.826228	10.505157	10.146423	9.815911	9.410288	9.028833	8.630081	8.22464	7.839903	7.420237	7.004704	6.558498	6.131128	5.726445	5.380185	5.074403	4.796529	4.501736
BTN	Bhutan	Median																																									20.273048	19.47899	18.746108	18.036275	17.332609	16.710346	16.105944	15.528919	14.986533	14.485441	14.031752	13.582643	13.134361	12.721373	12.313492	11.89993	11.503162	11.103957	10.712224	10.329745	9.957355	9.571466	9.217378	8.882115	8.564631	8.266435	7.972904	7.71622	7.463519
BTN	Bhutan	Upper																																									31.610633	28.798674	26.510861	24.768251	23.228981	21.882807	20.789132	19.754214	18.874378	18.075514	17.444812	16.852059	16.346044	15.829012	15.432451	15.072104	14.683362	14.349956	14.00227	13.669194	13.434945	13.172947	13.034578	12.920319	12.800493	12.719675	12.607805	12.482392	12.355934
