PHL	Philippines	44.772209	32.110814	27.756572	26.338597	24.964899
POL	Poland	16.981374	8.805465	5.587411	4.534757	4.147928
PRT	Portugal	12.784321	6.036554	3.363606	3.274133	3.394776
QAT	Qatar	19.252753	11.617216	8.434162	7.212477	6.2662
ROU	Romania	27.12188	20.300892	10.792692	8.617133	6.741681
RUS	Russian Federation	21.168419	18.681759	9.870401	8.082176	6.755865
RWA	Rwanda	100.159234	115.125361	47.775641	33.703255	29.65806
KNA	Saint Kitts and Nevis	27.591556	20.853115	13.147936	11.701477	10.699422
LCA	Saint Lucia	20.537218	16.979417	18.023979	17.456822	16.375498
WSM	Samoa	27.385925	19.671784	17.512501	16.165865	14.856012
SMR	San Marino	12.766647	5.832503	2.748566	2.111921	1.8729
STP	Sao Tome and Principe	75.529922	61.053485	37.081681	30.037007	27.141586
SAU	Saudi Arabia	38.067811	20.117423	11.022993	7.696508	6.339742
SEN	Senegal	76.970829	74.748816	47.111972	38.866001	35.278402
SRB	Serbia	25.590086	12.282065	7.34147	6.035553	5.308385
SYC	Seychelles	15.383203	12.688569	13.088042	13.716996	13.445868
SLE	Sierra Leone	165.196837	150.334968	114.447916	93.410037	83.725906
SGP	Singapore	6.642971	3.25091	2.395005	2.34051	2.434283
SVK	Slovakia	14.227402	9.072434	6.362483	5.496854	5.068066
SVN	Slovenia	9.70314	4.990169	2.834626	2.170972	1.86508
SLB	Solomon Islands	34.022955	27.537887	23.631832	20.435156	18.653335
SOM	Somalia	114.899952	111.098325	102.670683	89.325283	82.323244
ZAF	South Africa	49.70271	52.671849	41.163007	33.97513	30.879393
SSD	South Sudan	158.866171	117.03275	74.916191	68.59754	68.575429
ESP	Spain	8.165798	4.757854	3.407525	2.94529	2.748629
LKA	Sri Lanka	20.481946	15.520125	10.902986	8.237548	6.933568
VCT	Saint Vincent and the Grenadines	21.221192	21.064387	20.201101	17.677639	16.214763
PSE	State of Palestine	37.635955	26.800656	21.351317	19.958937	18.689859
SDN	Sudan	89.95636	73.845962	56.30272	50.36705	46.735708
SUR	Suriname	45.030277	33.413086	24.369749	20.715067	18.77473
SWZ	Eswatini	59.225937	87.457649	64.956316	52.822585	47.533351
SWE	Sweden	6.474013	3.733656	2.713459	2.533397	2.382838
CHE	Switzerland	7.393466	5.138912	4.250481	4.113185	3.954852
SYR	Syrian Arab Republic	32.836643	21.781879	15.122732	15.333498	15.069835
TJK	Tajikistan	88.358221	74.820222	41.668376	36.839728	34.085243
TZA	United Republic of Tanzania	105.334821	83.701278	50.949533	45.100173	40.668796
THA	Thailand	33.502511	20.804297	12.785165	9.9566	8.618104
TLS	Timor-Leste	138.496602	90.803033	56.100272	47.074626	42.781629
TGO	Togo	97.636165	83.172617	64.345198	56.628101	52.251059
TON	Tonga	16.225673	12.943674	12.865674	12.438003	11.564749
TTO	Trinidad and Tobago	29.134836	27.59586	22.811972	19.737645	17.894754
TUN	Tunisia	46.836707	27.46992	17.201279	16.089331	15.908245
TUR	Turkey	58.328445	32.555491	15.678514	11.532815	9.641457
TKM	Turkmenistan	76.945156	74.258739	56.800435	48.767698	44.485615
TUV	Tuvalu	46.016367	36.797966	29.044726	25.040555	22.930669
UGA	Uganda	115.82345	95.587319	54.7783	42.328699	37.212457
UKR	Ukraine	18.478854	17.548814	11.161893	8.965566	8.239244
ARE	United Arab Emirates	15.965054	10.737697	8.026781	7.40176	7.139038
GBR	United Kingdom	8.922688	6.145179	4.822837	4.164627	3.976467
USA	United States	10.423018	7.788195	6.812426	6.317482	6.087005
URY	Uruguay	22.436454	16.516985	10.234279	8.432546	7.128934
UZB	Uzbekistan	67.241364	59.287257	36.151113	26.17614	21.761387
VUT	Vanuatu	31.550787	25.900285	26.343134	25.623343	23.949233
VEN	Venezuela (Bolivarian Republic of)	27.287107	20.62475	16.27867	18.517258	23.140032
VNM	Viet Nam	41.712961	26.792733	20.973333	19.822606	18.74624
YEM	Yemen	95.309789	74.230877	47.448667	46.869252	46.958469
ZMB	Zambia	117.610827	101.517228	57.353345	48.440878	44.164224
ZWE	Zimbabwe	57.860562	64.704624	58.759589	42.832199	37.769272
